post_row_id,source_row_number,post_id,source_platform,platform,country,region,content_key,main_hashtag,post_published_at,post_date,published_day_of_week,published_day_sort,published_month,post_hour,published_hour_bucket,engagement_level,content_type,promotion_type,content_category,post_type,engagement,views,likes,shares,comments,engagement_rate,impressions,video_views,live_stream_views,clicks,click_through_rate,reach_efficiency,click_efficiency,view_efficiency,video_view_share,live_stream_view_share,is_click_trackable,is_video_post,is_live_stream_post,is_challenge_scope,scope_segment,longitude,latitude
post_row_1,1,Post_1,TikTok,TikTok,UK,Europe,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-14 15:42:00,2024-03-14,Thursday,4,2024-03,15,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,54510,599342,125741,35920,15727,0.09095056986556643,677975,465645,0,16813.0,0.0248,0.08040119473431911,0.024798849515100113,0.8840178472657546,0.7769270299762072,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_63,63,Post_63,TikTok,TikTok,India,APAC,Sponsored | Paid/Promoted | Customer Story | Video,#SuccessStory,2025-04-27 09:51:00,2025-04-27,Sunday,7,2025-04,9,08:00-09:59,Medium,Sponsored,Paid/Promoted,Customer Story,Video,47176,237158,45979,13080,12868,0.1989231133281607,292116,8468,0,3622.0,0.0124,0.16149748729956592,0.012399183885853565,0.8118624108230976,0.035706153703438215,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_64,64,Post_64,Instagram,Instagram,Canada,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-04-13 09:37:00,2024-04-13,Saturday,6,2024-04,9,08:00-09:59,Medium,Organic,Organic,Entertainment,Video,92499,1650751,205419,55347,75433,0.05603488279263141,1824578,1650751,0,,,0.0506961061681112,,0.9047302992801624,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_65,65,Post_65,YouTube,YouTube,Canada,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-04-13 18:44:00,2024-04-13,Saturday,6,2024-04,18,18:00-19:59,Medium,Organic,Organic,Product Promotion,Video,327348,2485372,463077,122798,113659,0.1317100153181355,2961694,2485372,0,,,0.1105272860734431,,0.8391724465795588,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_66,66,Post_66,TikTok,TikTok,Japan,APAC,Sponsored | Paid/Promoted | Customer Story | Video,#SuccessStory,2025-01-20 13:24:00,2025-01-20,Monday,1,2025-01,13,12:00-13:59,Medium,Sponsored,Paid/Promoted,Customer Story,Video,104880,525218,95506,40480,18615,0.1996886327655648,678706,56456,0,11402.0,0.0168,0.15452935438908746,0.016799615739362846,0.7738520066125834,0.10749060390161799,0.0,True,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_67,67,Post_67,YouTube,YouTube,Brazil,Latin America,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-02-17 10:42:00,2024-02-17,Saturday,6,2024-02,10,10:00-11:59,Low,Sponsored,Paid/Promoted,Product Promotion,Video,157052,1635175,241754,118131,34225,0.09604650492099831,2065052,1635175,0,,,0.07605232216912698,,0.791832360637892,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_68,68,Post_68,X.com,X (Twitter),Japan,APAC,Organic | Organic | Customer Story | Image,#SuccessStory,2024-07-30 17:37:00,2024-07-30,Tuesday,2,2024-07,17,16:00-17:59,Medium,Organic,Organic,Customer Story,Image,47775,270759,38523,9722,12961,0.1764512678059268,331893,0,0,,,0.14394699496524482,,0.8158020807910983,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_69,69,Post_69,X.com,X (Twitter),USA,North America,Organic | Organic | Customer Story | Text,#SuccessStory,2024-04-28 15:10:00,2024-04-28,Sunday,7,2024-04,15,14:00-15:59,Medium,Organic,Organic,Customer Story,Text,48375,286201,63113,12621,7755,0.1690246476852708,357786,0,0,,,0.13520652009860643,,0.7999222999222999,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_70,70,Post_70,YouTube,YouTube,Australia,APAC,Organic | Organic | Customer Story | Video,#CustomerStory,2025-01-01 11:25:00,2025-01-01,Wednesday,3,2025-01,11,10:00-11:59,Medium,Organic,Organic,Customer Story,Video,52152,308131,68104,24504,11248,0.1692544567954,361870,277529,0,,,0.14411805344460718,,0.8514963937325559,0.9006850982212111,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_71,71,Post_71,X.com,X (Twitter),Japan,APAC,Organic | Organic | Customer Story | Text,#SuccessStory,2024-09-21 17:50:00,2024-09-21,Saturday,6,2024-09,17,16:00-17:59,Medium,Organic,Organic,Customer Story,Text,35713,183079,43868,13350,6803,0.1950717778999569,228880,0,0,,,0.15603372946522195,,0.7998907724571828,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_72,72,Post_72,LinkedIn,LinkedIn,Australia,APAC,Sponsored | Paid/Promoted | Customer Story | Image,#SuccessStory,2025-04-01 17:14:00,2025-04-01,Tuesday,2,2025-04,17,16:00-17:59,High,Sponsored,Paid/Promoted,Customer Story,Image,83199,366193,78065,12873,20544,0.227201165110605,439816,0,0,,,0.1891677428742929,,0.8326049984538989,0.0,0.0,False,False,False,False,Full Workbook Only,133.7751,-25.2744
post_row_73,73,Post_73,TikTok,TikTok,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-07-06 15:20:00,2024-07-06,Saturday,6,2024-07,15,14:00-15:59,Medium,Organic,Organic,Event / Webinar,Live Stream,57003,395362,92644,19554,8078,0.1441801459487355,506488,0,72821,10028.0,0.0198,0.11254560818815056,0.019799087046484812,0.780594999289223,0.0,0.18418816173532104,True,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_74,74,Post_74,TikTok,TikTok,India,APAC,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-01 16:01:00,2024-03-01,Friday,5,2024-03,16,16:00-17:59,Medium,Organic,Organic,Product Promotion,Video,84990,689828,102023,53463,40026,0.123205435839872,837925,46456,0,10474.0,0.0125,0.10142912551839366,0.01249992541098547,0.8232574514425516,0.06734432351252775,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_75,75,Post_75,YouTube,YouTube,USA,North America,Organic | Organic | Customer Story | Video,#CustomerStory,2025-02-06 15:56:00,2025-02-06,Thursday,4,2025-02,15,14:00-15:59,Medium,Organic,Organic,Customer Story,Video,233861,1386334,199606,64371,65020,0.1686906907798264,1733575,1386334,0,,,0.13490099937989414,,0.7996965807651818,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_76,76,Post_76,LinkedIn,LinkedIn,India,APAC,Organic | Organic | Customer Story | Carousel,#SuccessStory,2024-10-27 14:33:00,2024-10-27,Sunday,7,2024-10,14,14:00-15:59,High,Organic,Organic,Customer Story,Carousel,97469,459238,100452,31908,10860,0.2122427855250212,550573,0,0,,,0.17703192855443328,,0.8341091916966505,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_77,77,Post_77,X.com,X (Twitter),India,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-04-02 15:53:00,2024-04-02,Tuesday,2,2024-04,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Video,279067,2056853,341909,152999,70008,0.1356770063371121,2310696,2056853,0,,,0.12077183671067072,,0.8901443547744922,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_78,78,Post_78,X.com,X (Twitter),Australia,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-05-10 11:50:00,2024-05-10,Friday,5,2024-05,11,10:00-11:59,Medium,Organic,Organic,Product Promotion,Video,205446,1492128,181217,101577,66740,0.1376866026656667,1671518,1492128,0,,,0.12290983405503261,,0.892678391737331,1.0,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_79,79,Post_79,LinkedIn,LinkedIn,USA,North America,Organic | Organic | Customer Story | Image,#SuccessStory,2025-02-06 11:51:00,2025-02-06,Thursday,4,2025-02,11,10:00-11:59,Medium,Organic,Organic,Customer Story,Image,42131,274496,30445,19514,13244,0.1534870520357985,306411,0,0,,,0.13749832740991674,,0.8958425121813512,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_80,80,Post_82,Instagram,Instagram,Australia,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-09-02 17:48:00,2024-09-02,Monday,1,2024-09,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,25681,228655,26679,12491,4676,0.1123141451057991,272952,0,122521,,,0.09408613968756412,,0.8377113924792637,0.0,0.5358334608908618,False,False,True,False,Full Workbook Only,133.7751,-25.2744
post_row_81,81,Post_83,Instagram,Instagram,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-10-28 17:16:00,2024-10-28,Monday,1,2024-10,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,63317,377113,70710,29455,13197,0.1679011105651754,436373,0,447439,,,0.14509834476468525,,0.8641987474018786,0.0,1.186485217958543,False,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_82,82,Post_84,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-03-02 15:36:00,2025-03-02,Sunday,7,2025-03,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Video,330276,2578147,344284,201510,52816,0.1281062589573352,3336059,2578147,0,,,0.09900184619037014,,0.7728121714873748,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_83,83,Post_85,X.com,X (Twitter),Brazil,Latin America,Organic | Organic | Entertainment | Video,#TrendingNow,2025-02-04 09:54:00,2025-02-04,Tuesday,2,2025-02,9,08:00-09:59,Low,Organic,Organic,Entertainment,Video,128170,2168069,240806,125081,127421,0.05911725247133172,2611698,2168069,0,,,0.04907535251012943,,0.8301377111748754,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_84,84,Post_86,TikTok,TikTok,Canada,North America,Organic | Organic | Customer Story | Video,#CustomerStory,2024-12-31 08:54:00,2024-12-31,Tuesday,2,2024-12,8,08:00-09:59,Medium,Organic,Organic,Customer Story,Video,308010,2009444,390655,130186,76723,0.1532816149710548,2462596,2009444,0,50729.0,0.0206,0.1250753270126322,0.020599806058322193,0.8159860569902656,1.0,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_85,85,Post_87,X.com,X (Twitter),India,APAC,Organic | Organic | Entertainment | Text,#FunContent,2024-05-09 15:48:00,2024-05-09,Thursday,4,2024-05,15,14:00-15:59,Low,Organic,Organic,Entertainment,Text,66826,674464,72044,29708,39130,0.09908125020540537,862000,0,0,,,0.07752436194895591,,0.7824408352668214,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_86,86,Post_88,X.com,X (Twitter),Japan,APAC,Organic | Organic | Customer Story | Text,#SuccessStory,2024-04-07 18:11:00,2024-04-07,Sunday,7,2024-04,18,18:00-19:59,Medium,Organic,Organic,Customer Story,Text,83720,536668,90347,32740,16687,0.1560009633210092,610526,0,0,,,0.13712765713499506,,0.8790256270822209,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_87,87,Post_89,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Customer Story | Video,#CustomerStory,2024-12-02 16:53:00,2024-12-02,Monday,1,2024-12,16,16:00-17:59,Medium,Organic,Organic,Customer Story,Video,14583,75220,14107,2548,4436,0.1938734982271576,97578,68179,0,,,0.14944967103240483,,0.7708704831006989,0.9063945759106621,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_88,88,Post_90,YouTube,YouTube,Japan,APAC,Organic | Organic | Customer Story | Video,#CustomerStory,2024-02-07 19:34:00,2024-02-07,Wednesday,3,2024-02,19,18:00-19:59,High,Organic,Organic,Customer Story,Video,41913,197424,40417,11214,6392,0.212299695270927,249298,192849,0,,,0.16812409245160412,,0.7919197105472165,0.9768265256503769,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_89,89,Post_91,TikTok,TikTok,Germany,Europe,Organic | Organic | Customer Story | Video,#SuccessStory,2024-01-15 11:22:00,2024-01-15,Monday,1,2024-01,11,10:00-11:59,Medium,Organic,Organic,Customer Story,Video,27066,160158,37899,11391,9287,0.1689963283251441,199419,8468,0,4088.0,0.0205,0.13572427903058384,0.020499551196225034,0.8031230725256872,0.05287278812172979,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_90,90,Post_92,X.com,X (Twitter),India,APAC,Organic | Organic | Entertainment | Image,#FunContent,2024-10-11 16:22:00,2024-10-11,Friday,5,2024-10,16,16:00-17:59,Low,Organic,Organic,Entertainment,Image,55267,598383,114896,30464,34292,0.09236156842555605,761868,0,0,,,0.07254143762436538,,0.7854155838019184,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_91,91,Post_93,X.com,X (Twitter),UK,Europe,Organic | Organic | Product Promotion | Text,#FeatureHighlight,2025-03-16 14:48:00,2025-03-16,Sunday,7,2025-03,14,14:00-15:59,Low,Organic,Organic,Product Promotion,Text,71785,735888,182567,27611,32206,0.09754920466919371,865535,0,0,,,0.08293714292316313,,0.8502117187635393,0.0,0.0,False,False,False,False,Full Workbook Only,-3.436,55.3781
post_row_92,92,Post_94,YouTube,YouTube,UK,Europe,Organic | Organic | Customer Story | Video,#CustomerStory,2024-02-09 10:26:00,2024-02-09,Friday,5,2024-02,10,10:00-11:59,High,Organic,Organic,Customer Story,Video,41710,203082,49854,14643,10871,0.2053897273461343,242426,173925,0,,,0.172052502619356,,0.8377071766229695,0.8564274529500399,0.0,False,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_93,93,Post_95,TikTok,TikTok,Germany,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-02-19 19:50:00,2025-02-19,Wednesday,3,2025-02,19,18:00-19:59,Low,Organic,Organic,Product Promotion,Video,79719,804179,87218,58894,42232,0.09913123488343302,1045387,804179,0,23730.0,0.0227,0.07625788344412165,0.02269972746934867,0.7692643968214642,1.0,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_94,94,Post_96,TikTok,TikTok,India,APAC,Organic | Organic | Customer Story | Video,#SuccessStory,2024-02-09 10:02:00,2024-02-09,Friday,5,2024-02,10,10:00-11:59,High,Organic,Organic,Customer Story,Video,45113,190062,47419,10980,9647,0.2373610668757643,244981,79689,0,3013.0,0.0123,0.1841489748184553,0.012298912976924741,0.775823431204869,0.4192789721248856,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_95,95,Post_97,TikTok,TikTok,UK,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2025-01-03 15:39:00,2025-01-03,Friday,5,2025-01,15,14:00-15:59,Medium,Organic,Organic,Event / Webinar,Live Stream,28872,204993,34353,7473,11922,0.1408485330013372,250344,0,107160,5807.0,0.0232,0.11532930687374174,0.023196082190905316,0.8188452689099799,0.0,0.5227495573019566,True,False,True,False,Full Workbook Only,-3.436,55.3781
post_row_96,96,Post_98,TikTok,TikTok,Australia,APAC,Sponsored | Paid/Promoted | Entertainment | Video,#FunContent,2024-04-22 17:13:00,2024-04-22,Monday,1,2024-04,17,16:00-17:59,Low,Sponsored,Paid/Promoted,Entertainment,Video,36754,624569,125385,38040,21439,0.05884740816268787,701210,2342,0,13743.0,0.0196,0.05241511102237561,0.019598978907887792,0.8907017869111964,0.0037497858523237626,0.0,True,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_97,97,Post_99,Instagram,Instagram,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-03-27 11:37:00,2024-03-27,Wednesday,3,2024-03,11,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,41558,274233,59192,15359,14832,0.1515433376203089,331926,0,324375,,,0.1252026053999988,,0.8261871621988034,0.0,1.1828445154303093,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_98,98,Post_100,YouTube,YouTube,Canada,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-09-02 11:46:00,2024-09-02,Monday,1,2024-09,11,10:00-11:59,Low,Organic,Organic,Entertainment,Video,90883,909479,210542,45632,23064,0.0999294387547971,1005662,850396,0,,,0.09037131759975021,,0.9043585220481632,0.9350364329467751,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_99,99,Post_101,YouTube,YouTube,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#WebinarReplay,2024-02-09 12:59:00,2024-02-09,Friday,5,2024-02,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,36511,314537,64672,12785,8006,0.1160798265527651,346905,0,1025881,,,0.1052478344215275,,0.9066949164756922,0.0,3.261559053465888,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_100,100,Post_103,X.com,X (Twitter),Germany,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-04-01 17:09:00,2025-04-01,Tuesday,2,2025-04,17,16:00-17:59,Low,Organic,Organic,Product Promotion,Video,267893,3126767,498661,191059,170391,0.08567759396129482,4033229,3126767,0,,,0.06642147024133765,,0.7752515416307877,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_101,101,Post_104,LinkedIn,LinkedIn,India,APAC,Organic | Organic | Customer Story | Image,#SuccessStory,2024-03-17 17:25:00,2024-03-17,Sunday,7,2024-03,17,16:00-17:59,Medium,Organic,Organic,Customer Story,Image,43637,257409,31419,19647,10215,0.1695240448587784,296444,0,0,,,0.14720149505471522,,0.8683225162256615,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_102,102,Post_105,LinkedIn,LinkedIn,Japan,APAC,Sponsored | Paid/Promoted | Product Promotion | Carousel,#FeatureHighlight,2024-11-17 16:45:00,2024-11-17,Sunday,7,2024-11,16,16:00-17:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Carousel,73442,576813,100303,26785,26150,0.1273250911489014,662198,0,0,,,0.11090640563698471,,0.8710582031356181,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_103,103,Post_106,X.com,X (Twitter),USA,North America,Organic | Organic | Event / Webinar | Text,#EventRecap,2025-02-08 17:05:00,2025-02-08,Saturday,6,2025-02,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Text,29874,246730,27480,8991,6198,0.1210818159270123,278898,0,0,,,0.10711442893100703,,0.884660341773695,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_104,104,Post_107,YouTube,YouTube,UK,Europe,Organic | Organic | Customer Story | Video,#CustomerStory,2024-12-16 11:02:00,2024-12-16,Monday,1,2024-12,11,10:00-11:59,High,Organic,Organic,Customer Story,Video,34091,139874,21239,10468,5449,0.2437287758849107,172536,128548,0,,,0.19758774980293967,,0.8106945796819215,0.9190271244119708,0.0,False,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_105,105,Post_108,TikTok,TikTok,Germany,Europe,Organic | Organic | Customer Story | Video,#SuccessStory,2024-11-13 16:03:00,2024-11-13,Wednesday,3,2024-11,16,16:00-17:59,Medium,Organic,Organic,Customer Story,Video,49519,298767,37599,11835,6463,0.1657465665570112,338738,6868,0,4437.0,0.0131,0.1461867283859502,0.013098618991669078,0.8820002479792642,0.022987813245773463,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_106,106,Post_109,Instagram,Instagram,USA,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-07-22 14:54:00,2024-07-22,Monday,1,2024-07,14,14:00-15:59,Low,Organic,Organic,Entertainment,Video,75452,1388375,157310,50025,53356,0.05434561248940567,1584506,1388375,0,,,0.047618626878030125,,0.8762194652465816,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_107,107,Post_110,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-02-26 15:24:00,2025-02-26,Wednesday,3,2025-02,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Video,203199,1580730,244444,87210,75267,0.1285478073121921,1751231,1580730,0,,,0.1160320939955951,,0.9026393434104353,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_108,108,Post_111,X.com,X (Twitter),Australia,APAC,Organic | Organic | Customer Story | Text,#SuccessStory,2024-06-02 16:15:00,2024-06-02,Sunday,7,2024-06,16,16:00-17:59,High,Organic,Organic,Customer Story,Text,73433,301458,33842,22211,17133,0.2435938165367583,335286,0,0,,,0.21901600424712037,,0.8991070310123298,0.0,0.0,False,False,False,True,Challenge Scope,133.7751,-25.2744
post_row_109,109,Post_112,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-07-21 13:09:00,2024-07-21,Sunday,7,2024-07,13,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,392071,2903476,410933,204143,144971,0.1350351944798476,3300974,2903476,0,,,0.11877433751371565,,0.8795816022786002,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_110,110,Post_113,TikTok,TikTok,Australia,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-01-20 12:06:00,2024-01-20,Saturday,6,2024-01,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,171370,1589540,274479,96823,55246,0.1078111375507497,1895537,1589540,0,38289.0,0.0202,0.09040709835787959,0.02019955294990285,0.8385697562221154,1.0,0.0,True,True,False,False,Full Workbook Only,133.7751,-25.2744
